fsq_id,categories,closed_bucket,distance,location,name,latitude,longitude
4df15e3c1f6e818dadf7afc0,Bar,VeryLikelyOpen,157,"1471 Gerrard St E, Toronto ON M4L 2A1",Fresh on Bloor,43.672346,-79.320804
5707bcb9498e709b544e20b2,Burger Joint,VeryLikelyOpen,378,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Her Father's Cider Bar + Kitchen,43.666763,-79.315564
5362c366498e602fbe1db395,Diner,VeryLikelyOpen,363,"1483 Queen St E, Toronto ON M4L 1E2",Yasu,43.665121,-79.321347
4ad4c05cf964a520cdf520e3,Egyptian Restaurant,VeryLikelyOpen,485,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Insomnia Restaurant and Lounge,43.671682,-79.328462
57817461498e4ac40d24a6d6,Café,VeryLikelyOpen,292,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Crafty Coyote,43.66388,-79.326107
56eb72e3498eefb98d82274b,Pizzeria,VeryLikelyOpen,363,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Piano Piano,43.666623,-79.316861
4aec4c24f964a520e9c521e3,Ice Cream Parlor,VeryLikelyOpen,372,"1698 Queen St W, Scarborough ON M6R 1B3",Harbord Bakery Ltd,43.667418,-79.312824
4c7be89283a7bfb7637d8ff8,Bistro,VeryLikelyOpen,665,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Snakes & Lattes,43.671324,-79.32719
5a9ae543b6eedb376f9a13ed,Fish and Chips Shop,VeryLikelyOpen,663,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Rustle & Still Café,43.668614,-79.317268
4f5a855be4b0a4baa1ae0063,Indian Restaurant,VeryLikelyOpen,346,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Tori's Bakeshop,43.67205,-79.322451
4b37c839f964a5200e4625e3,Bar,VeryLikelyOpen,542,"1471 Gerrard St E, Toronto ON M4L 2A1",Ed's Real Scoop,43.672346,-79.320804
4e261a1118a81b3b73a9e1e9,Burger Joint,VeryLikelyOpen,408,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Veloute Bistro & Catering,43.666763,-79.315564
4ad795aff964a520740c21e3,Diner,VeryLikelyOpen,621,"1483 Queen St E, Toronto ON M4L 1E2",Remarkable Bean Tea & Coffee Co,43.665121,-79.321347
51e2a41f498ec07b5f39be58,Egyptian Restaurant,VeryLikelyOpen,643,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Bagels on Fire,43.671682,-79.328462
4b58eeb6f964a520e37328e3,Café,LikelyOpen,918,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Delina Restaurant,43.66388,-79.326107
4ae33773f964a520ca9121e3,Pizzeria,VeryLikelyOpen,271,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Beacher Cafe,43.666623,-79.316861
4bd36093046076b0ecf17571,Ice Cream Parlor,VeryLikelyOpen,55,"1698 Queen St W, Scarborough ON M6R 1B3",Castro's Lounge,43.667418,-79.312824
4caf386e75ebb60c8b5dbaad,Bistro,Unsure,118,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Pippins Tea Co,43.671324,-79.32719
5aa5509cbed48336116ed8a8,Fish and Chips Shop,VeryLikelyOpen,346,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Green Eggplant Mediterranean Grill,43.668614,-79.317268
59172e0169e77b035cdbe7bd,Indian Restaurant,LikelyOpen,41,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Brett's Ice Cream,43.67205,-79.322451
4c1169396e5dc9b61b10b02d,Bar,VeryLikelyOpen,265,"1471 Gerrard St E, Toronto ON M4L 2A1",The Burger's Priest,43.672346,-79.320804
4b510060f964a520e93c27e3,Burger Joint,VeryLikelyOpen,390,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Starbucks,43.666763,-79.315564
5859d15c1d21ba53f2f9b4ef,Diner,VeryLikelyOpen,896,"1483 Queen St E, Toronto ON M4L 1E2",Lake Inez,43.665121,-79.321347
4ae0c7a8f964a520638221e3,Egyptian Restaurant,VeryLikelyOpen,976,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Udupi Palace,43.671682,-79.328462
4ba0153bf964a520995837e3,Café,VeryLikelyOpen,240,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Casa Di Giorgios,43.66388,-79.326107
4b942922f964a520f16b34e3,Pizzeria,LikelyOpen,422,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",British Style Fish & Chips,43.666623,-79.316861
4fd52f42e4b0b916eb02ab1b,Ice Cream Parlor,LikelyOpen,350,"1698 Queen St W, Scarborough ON M6R 1B3",O Sushi,43.667418,-79.312824
5c4228e1e17910002cd1a07e,Bistro,VeryLikelyOpen,839,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Glory Hole Doughnuts,43.671324,-79.32719
4aec7b4df964a520b0c721e3,Fish and Chips Shop,LikelyOpen,369,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Zane Patisserie,43.668614,-79.317268
4f5a855be4b0a4baa1ae0063,Indian Restaurant,VeryLikelyOpen,328,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Tori's Bakeshop,43.67205,-79.322451
4b37c839f964a5200e4625e3,Bar,VeryLikelyOpen,374,"1471 Gerrard St E, Toronto ON M4L 2A1",Ed's Real Scoop,43.672346,-79.320804
4ad795aff964a520740c21e3,Burger Joint,VeryLikelyOpen,415,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Remarkable Bean Tea & Coffee Co,43.666763,-79.315564
51e2a41f498ec07b5f39be58,Diner,VeryLikelyOpen,429,"1483 Queen St E, Toronto ON M4L 1E2",Bagels on Fire,43.665121,-79.321347
4e261a1118a81b3b73a9e1e9,Egyptian Restaurant,VeryLikelyOpen,330,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Veloute Bistro & Catering,43.671682,-79.328462
51fd37b5498e5b11f3af7068,Café,VeryLikelyOpen,370,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Xola,43.66388,-79.326107
4b79d0c5f964a520ef132fe3,Pizzeria,LikelyOpen,732,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",ViVetha Bistro - Queen St. E.,43.666623,-79.316861
4ae33773f964a520ca9121e3,Ice Cream Parlor,VeryLikelyOpen,343,"1698 Queen St W, Scarborough ON M6R 1B3",Beacher Cafe,43.667418,-79.312824
587bae87286804584acd2a7a,Bistro,Unsure,703,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Isabella's Boutique Restaurant,43.671324,-79.32719
4b467238f964a520402126e3,Fish and Chips Shop,LikelyOpen,542,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",The Fill Station Sports Bar,43.668614,-79.317268
4f5a855be4b0a4baa1ae0063,Indian Restaurant,VeryLikelyOpen,118,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Tori's Bakeshop,43.67205,-79.322451
4b37c839f964a5200e4625e3,Bar,VeryLikelyOpen,81,"1471 Gerrard St E, Toronto ON M4L 2A1",Ed's Real Scoop,43.672346,-79.320804
4e261a1118a81b3b73a9e1e9,Burger Joint,VeryLikelyOpen,57,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Veloute Bistro & Catering,43.666763,-79.315564
4ad795aff964a520740c21e3,Diner,VeryLikelyOpen,159,"1483 Queen St E, Toronto ON M4L 1E2",Remarkable Bean Tea & Coffee Co,43.665121,-79.321347
51e2a41f498ec07b5f39be58,Egyptian Restaurant,VeryLikelyOpen,181,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Bagels on Fire,43.671682,-79.328462
5286b7dd498e8b747c1dfe71,Café,LikelyOpen,880,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",The Beech Tree,43.66388,-79.326107
4b79d0c5f964a520ef132fe3,Pizzeria,LikelyOpen,564,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",ViVetha Bistro - Queen St. E.,43.666623,-79.316861
4ae33773f964a520ca9121e3,Ice Cream Parlor,VeryLikelyOpen,193,"1698 Queen St W, Scarborough ON M6R 1B3",Beacher Cafe,43.667418,-79.312824
587bae87286804584acd2a7a,Bistro,Unsure,523,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Isabella's Boutique Restaurant,43.671324,-79.32719
4b083628f964a5205f0623e3,Fish and Chips Shop,VeryLikelyOpen,889,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",The Feathers Pub,43.668614,-79.317268
54490365498e78a9fe510022,Indian Restaurant,VeryLikelyOpen,87,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Starbucks,43.67205,-79.322451
4c10f2d95a43d13a97d7174b,Bar,VeryLikelyOpen,158,"1471 Gerrard St E, Toronto ON M4L 2A1",Music Garden Cafe,43.672346,-79.320804
4ae338e1f964a520e39121e3,Burger Joint,VeryLikelyOpen,692,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Le Select Bistro,43.666763,-79.315564
4df796f1aeb7da11e1a974d4,Diner,VeryLikelyOpen,818,"1483 Queen St E, Toronto ON M4L 1E2",SOMA chocolatemaker,43.665121,-79.321347
4af0c5c1f964a5200fdf21e3,Egyptian Restaurant,VeryLikelyOpen,811,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Rodney's Oyster House,43.671682,-79.328462
5952cf02829b0c59fa430f63,Café,VeryLikelyOpen,506,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",The Rec Room,43.66388,-79.326107
4fcc0dd177167574f0de38d5,Pizzeria,VeryLikelyOpen,800,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Bar Hop,43.666623,-79.316861
544fc36c498ea63958331891,Ice Cream Parlor,VeryLikelyOpen,902,"1698 Queen St W, Scarborough ON M6R 1B3",Wilbur Mexicana,43.667418,-79.312824
4b2274c1f964a5200f4724e3,Bistro,VeryLikelyOpen,1009,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Jimmy's Coffee,43.671324,-79.32719
562922be498e2c6aad0e6091,Fish and Chips Shop,VeryLikelyOpen,761,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Evviva Breakfast Restaurant,43.668614,-79.317268
4c1169396e5dc9b61b10b02d,Indian Restaurant,VeryLikelyOpen,440,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",The Burger's Priest,43.67205,-79.322451
59172e0169e77b035cdbe7bd,Bar,LikelyOpen,530,"1471 Gerrard St E, Toronto ON M4L 2A1",Brett's Ice Cream,43.672346,-79.320804
4fd52f42e4b0b916eb02ab1b,Burger Joint,LikelyOpen,448,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",O Sushi,43.666763,-79.315564
4ba0153bf964a520995837e3,Diner,VeryLikelyOpen,430,"1483 Queen St E, Toronto ON M4L 1E2",Casa Di Giorgios,43.665121,-79.321347
4b510060f964a520e93c27e3,Egyptian Restaurant,VeryLikelyOpen,874,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Starbucks,43.671682,-79.328462
4b942922f964a520f16b34e3,Café,LikelyOpen,679,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",British Style Fish & Chips,43.66388,-79.326107
601ea2a0f21ba75f3fb7632f,Pizzeria,VeryLikelyOpen,884,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Omnia Coffee Roasters,43.666623,-79.316861
4ad9ebdcf964a520e61b21e3,Ice Cream Parlor,VeryLikelyOpen,564,"1698 Queen St W, Scarborough ON M6R 1B3",Chick-N-Joy,43.667418,-79.312824
4bcb794f3740b71390996265,Bistro,LikelyOpen,749,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Queen Margherita Pizza,43.671324,-79.32719
4aec7b4df964a520b0c721e3,Fish and Chips Shop,LikelyOpen,850,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Zane Patisserie,43.668614,-79.317268
4e4e7aa06365e1419d021044,Indian Restaurant,VeryLikelyOpen,423,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",F'Amelia,43.67205,-79.322451
4add3b20f964a520b16421e3,Bar,VeryLikelyOpen,643,"1471 Gerrard St E, Toronto ON M4L 2A1",House on Parliament,43.672346,-79.320804
50e8b903e4b04fa56858ecfe,Burger Joint,VeryLikelyOpen,791,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Zakkushi,43.666763,-79.315564
4b4626fef964a5204a1826e3,Diner,VeryLikelyOpen,838,"1483 Queen St E, Toronto ON M4L 1E2",Rooster Coffee House,43.665121,-79.321347
4d2ba482068e8cfa15e7e44c,Egyptian Restaurant,VeryLikelyOpen,678,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Stout Irish Pub,43.671682,-79.328462
5e0b969e063b9c000838dbc9,Café,VeryLikelyOpen,923,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Le Beau,43.66388,-79.326107
4b17c9f5f964a5202fc823e3,Pizzeria,VeryLikelyOpen,803,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Mr Jerk,43.666623,-79.316861
4c0aa2caffb8c9b68eec6b61,Ice Cream Parlor,Unsure,174,"1698 Queen St W, Scarborough ON M6R 1B3",Park Snacks,43.667418,-79.312824
4bba156ccf2fc9b6831ca102,Bistro,VeryLikelyOpen,611,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",The Epicure Shop,43.671324,-79.32719
4ae4a9baf964a520e69c21e3,Fish and Chips Shop,VeryLikelyOpen,894,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Chew Chew's Diner,43.668614,-79.317268
4ff222e6582f33c0ee007ba7,Indian Restaurant,VeryLikelyOpen,48,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Handlebar,43.67205,-79.322451
5b233c5595d986002c9e8788,Bar,VeryLikelyOpen,502,"1471 Gerrard St E, Toronto ON M4L 2A1",Drom Taberna,43.672346,-79.320804
4edeae9d61af80fe89aa3f54,Burger Joint,VeryLikelyOpen,563,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Banh Mi Boys,43.666763,-79.315564
5c9d0a7d25fb7b002cdc0ca6,Diner,VeryLikelyOpen,498,"1483 Queen St E, Toronto ON M4L 1E2",Raku,43.665121,-79.321347
4d13b509e3b5224b14da9143,Egyptian Restaurant,VeryLikelyOpen,479,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Café Pamenar,43.671682,-79.328462
4ad76dadf964a520530a21e3,Café,VeryLikelyOpen,415,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Dark Horse Espresso Bar,43.66388,-79.326107
5061dbab498ee603149683e5,Pizzeria,VeryLikelyOpen,593,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Voodoo Child,43.666623,-79.316861
52c5dd8d498e25dee9f19457,Ice Cream Parlor,VeryLikelyOpen,629,"1698 Queen St W, Scarborough ON M6R 1B3",Ramen Isshin,43.667418,-79.312824
59ebd72f95a722043bcbc712,Bistro,VeryLikelyOpen,621,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Aloette,43.671324,-79.32719
4ad4c05df964a5204cf620e3,Fish and Chips Shop,VeryLikelyOpen,645,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Sneaky Dee's,43.668614,-79.317268
564625e8498ed0ce5e3ba2f7,Indian Restaurant,LikelyOpen,18,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Cafe Neon,43.67205,-79.322451
5cfd2dacbb8d36002cdff2a3,Bar,VeryLikelyOpen,114,"1471 Gerrard St E, Toronto ON M4L 2A1",Forno Cultura,43.672346,-79.320804
53e7ff72498ec1fa4deab5d0,Burger Joint,VeryLikelyOpen,214,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Mamakas Taverna,43.666763,-79.315564
537bd61f498e0dae73728800,Diner,VeryLikelyOpen,252,"1483 Queen St E, Toronto ON M4L 1E2",Bang Bang Ice Cream & Bakery,43.665121,-79.321347
4b6cf195f964a5204c5f2ce3,Egyptian Restaurant,VeryLikelyOpen,104,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Frankie's Bar & Cafe,43.671682,-79.328462
60eb6856be2741225b07217b,Café,VeryLikelyOpen,414,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Pizzeria Badiali,43.66388,-79.326107
4ad87544f964a520841121e3,Pizzeria,VeryLikelyOpen,169,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Pho Tien Thanh,43.666623,-79.316861
4af369d0f964a52060ed21e3,Ice Cream Parlor,VeryLikelyOpen,523,"1698 Queen St W, Scarborough ON M6R 1B3",Foxley,43.667418,-79.312824
4ae86cb3f964a5203eaf21e3,Bistro,VeryLikelyOpen,324,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Rua Vang Golden Turtle Restaurant,43.671324,-79.32719
4bf95e8f5efe2d7ffa126c34,Fish and Chips Shop,VeryLikelyOpen,433,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Drake Cafe,43.668614,-79.317268
57cd9d20498e6ab8342980e2,Indian Restaurant,VeryLikelyOpen,179,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Arvo Coffee,43.67205,-79.322451
4adb58f7f964a520412621e3,Bar,VeryLikelyOpen,190,"1471 Gerrard St E, Toronto ON M4L 2A1",Balzac's Coffee Roastery,43.672346,-79.320804
54ea41ad498e9a11e9e13308,Burger Joint,VeryLikelyOpen,276,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Roselle Desserts,43.666763,-79.315564
60e6218245886b2bf7595257,Diner,VeryLikelyOpen,184,"1483 Queen St E, Toronto ON M4L 1E2",Scooped by Demetres,43.665121,-79.321347
53b8466a498e83df908c3f21,Egyptian Restaurant,VeryLikelyOpen,279,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Tandem Coffee,43.671682,-79.328462
53a22c92498ec91fda7ce133,Café,VeryLikelyOpen,209,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Cluny Bistro,43.66388,-79.326107
51853a73498e4d97a8b20831,Pizzeria,LikelyOpen,437,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Rooster Coffee House,43.666623,-79.316861
51ddecee498e1ffd34185d2f,Ice Cream Parlor,VeryLikelyOpen,132,"1698 Queen St W, Scarborough ON M6R 1B3",El Catrin Destileria,43.667418,-79.312824
4af9fc95f964a520ca1522e3,Bistro,VeryLikelyOpen,176,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Mill Street Brew Pub,43.671324,-79.32719
4b156a02f964a5207fac23e3,Fish and Chips Shop,VeryLikelyOpen,99,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Brick Street Bakery,43.668614,-79.317268
5615b6c4498e3c32c67ad78f,Indian Restaurant,VeryLikelyOpen,127,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Blaze Pizza,43.67205,-79.322451
4ab2b0b9f964a520e56b20e3,Bar,VeryLikelyOpen,224,"1471 Gerrard St E, Toronto ON M4L 2A1",The Queen and Beaver Public House,43.672346,-79.320804
51755dc7498ece19b7261641,Burger Joint,LikelyOpen,357,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Banh Mi Boys,43.666763,-79.315564
4adc9148f964a520512d21e3,Diner,VeryLikelyOpen,96,"1483 Queen St E, Toronto ON M4L 1E2",Chipotle Mexican Grill,43.665121,-79.321347
4d306dd82748b60c62b6dba0,Egyptian Restaurant,VeryLikelyOpen,186,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Trattoria Mercatto,43.671682,-79.328462
4ad4c061f964a52095f720e3,Café,VeryLikelyOpen,167,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Salad King,43.66388,-79.326107
5d782433f6e3190008b1a914,Pizzeria,VeryLikelyOpen,290,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Gyubee Japanese Grill,43.666623,-79.316861
537d4d6d498ec171ba22e7fe,Ice Cream Parlor,LikelyOpen,420,"1698 Queen St W, Scarborough ON M6R 1B3",Jimmy's Coffee,43.667418,-79.312824
506db1a9e4b0a3f3b31412f0,Bistro,LikelyOpen,533,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Richmond Station,43.671324,-79.32719
509e9ef6e4b0ab175389a6c5,Fish and Chips Shop,VeryLikelyOpen,315,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Hokkaido Ramen Santouka,43.668614,-79.317268
4df15e3c1f6e818dadf7afc0,Indian Restaurant,VeryLikelyOpen,418,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Fresh on Bloor,43.67205,-79.322451
4b58a308f964a520db6228e3,Bar,LikelyOpen,460,"1471 Gerrard St E, Toronto ON M4L 2A1",Cobs Bread,43.672346,-79.320804
4c62c59ce1621b8dd0332453,Burger Joint,LikelyOpen,537,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Roti Cuisine of India,43.666763,-79.315564
4ad4c05cf964a520cdf520e3,Diner,VeryLikelyOpen,736,"1483 Queen St E, Toronto ON M4L 1E2",Insomnia Restaurant and Lounge,43.665121,-79.321347
54400bee498e61defb21f0a5,Egyptian Restaurant,VeryLikelyOpen,665,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Schmaltz Appetizing,43.671682,-79.328462
5707bcb9498e709b544e20b2,Café,VeryLikelyOpen,875,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Her Father's Cider Bar + Kitchen,43.66388,-79.326107
59f7bad335811b13a241e498,Pizzeria,VeryLikelyOpen,515,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Gyubee,43.666623,-79.316861
4c7be89283a7bfb7637d8ff8,Ice Cream Parlor,VeryLikelyOpen,887,"1698 Queen St W, Scarborough ON M6R 1B3",Snakes & Lattes,43.667418,-79.312824
5a9ae543b6eedb376f9a13ed,Bistro,VeryLikelyOpen,889,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Rustle & Still Café,43.671324,-79.32719
4fe51ae2e4b0bdc4f40dae87,Fish and Chips Shop,VeryLikelyOpen,471,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Famoso Italian Pizzeria - Annex,43.668614,-79.317268
54400bee498e61defb21f0a5,Indian Restaurant,VeryLikelyOpen,462,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Schmaltz Appetizing,43.67205,-79.322451
4c62c59ce1621b8dd0332453,Bar,LikelyOpen,671,"1471 Gerrard St E, Toronto ON M4L 2A1",Roti Cuisine of India,43.672346,-79.320804
4ad4c05cf964a52018f620e3,Burger Joint,VeryLikelyOpen,652,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Dutch Dreams Icecream Parlor Toronto,43.666763,-79.315564
59a1fae23af98819c17d2c8a,Diner,VeryLikelyOpen,360,"1483 Queen St E, Toronto ON M4L 1E2",Craque de Creme,43.665121,-79.321347
4cbf015897bc721e6fe08267,Egyptian Restaurant,LikelyOpen,474,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Fanny Chadwick's,43.671682,-79.328462
51928bb0498eeb6c53c0f63a,Café,VeryLikelyOpen,574,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Gordo Ex Cafe,43.66388,-79.326107
571aca9a498e3e958ace849a,Pizzeria,VeryLikelyOpen,815,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",El Pocho Antojitos Bar,43.666623,-79.316861
53553241498ec641e3a6b798,Ice Cream Parlor,VeryLikelyOpen,971,"1698 Queen St W, Scarborough ON M6R 1B3",Baker and Scone,43.667418,-79.312824
5557fce2498e63ff8af4ce9f,Bistro,VeryLikelyOpen,584,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Booyah,43.671324,-79.32719
59bc5ac94b78c5276f4bd18b,Fish and Chips Shop,VeryLikelyOpen,932,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Queen of Persia,43.668614,-79.317268
54838585498e1787e915457d,Indian Restaurant,VeryLikelyOpen,17,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Loga's Corner,43.67205,-79.322451
4b51ca67f964a520af5527e3,Bar,VeryLikelyOpen,69,"1471 Gerrard St E, Toronto ON M4L 2A1",Skyline Restaurant,43.672346,-79.320804
56511c81498eec7fad08c330,Burger Joint,VeryLikelyOpen,225,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",The Shameful Tiki Room,43.666763,-79.315564
61ab6cf89ab3f3549ea7fd97,Diner,LikelyOpen,454,"1483 Queen St E, Toronto ON M4L 1E2",The Originals Dining Lounge,43.665121,-79.321347
4bf80b445efe2d7f61f96934,Egyptian Restaurant,VeryLikelyOpen,470,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Shangrila,43.671682,-79.328462
52a3b32b11d2996c4565e91b,Café,VeryLikelyOpen,775,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Fix Coffee + Bikes,43.66388,-79.326107
5adcfaff9b047316b674fc2b,Pizzeria,VeryLikelyOpen,582,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Craig's Cookies,43.666623,-79.316861
5374b6f4498e371df1066313,Ice Cream Parlor,VeryLikelyOpen,835,"1698 Queen St W, Scarborough ON M6R 1B3",Louie - Craft Coffee,43.667418,-79.312824
4ae4be84f964a520af9d21e3,Bistro,LikelyOpen,832,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Easy Restaurant,43.671324,-79.32719
525714e411d224022aaeb01e,Fish and Chips Shop,VeryLikelyOpen,881,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",I Deal Coffee,43.668614,-79.317268
5b55f1c1b9a5a8002c6b9b86,Indian Restaurant,VeryLikelyOpen,222,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Brodflour,43.67205,-79.322451
5374b6f4498e371df1066313,Bar,VeryLikelyOpen,162,"1471 Gerrard St E, Toronto ON M4L 2A1",Louie - Craft Coffee,43.672346,-79.320804
4b7355a4f964a52044a92de3,Burger Joint,VeryLikelyOpen,289,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Mildred's Temple Kitchen,43.666763,-79.315564
564625e8498ed0ce5e3ba2f7,Diner,LikelyOpen,609,"1483 Queen St E, Toronto ON M4L 1E2",Cafe Neon,43.665121,-79.321347
4bf95e8f5efe2d7ffa126c34,Egyptian Restaurant,VeryLikelyOpen,413,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Drake Cafe,43.671682,-79.328462
